num,keywords,_description,year,_date,Artstor Classification[35275],Work Type[35276],Repository[35277],id,Creation/Discovery Site[35280],Country[35284],_source,Source[35288]
3895258,"Main Gate, Palmyrene","Main Gate (Palmyrene Gate), N side passage with inscriptions|Main Gate (Palmyrene Gate)            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b268~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895257,Iron,"Iron wheels from near Main Gate|Tychaeum, private houses            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b265~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895256,"Main Gate, Palmyrene","Main Gate (Palmyrene Gate), painted wooden inscription|Main Gate (Palmyrene Gate)            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b264~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895255,e3,"e3, ?|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263o~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895254,e3c,"e3c, hypocaust|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263n~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895253,e3,"e3, columns of heating corridor (?)|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263m~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895252,e3,"e3, furnace at west with entrance to C|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263l~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895251,e3,"e3, colonnade at west|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263k~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895250,e3f,"e3f, west end|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263j~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895249,e3,"e3, flue leading into C from west|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263i~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895248,e3-3,e3-3 hear passage under wall|Bath,1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263h~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895247,e3-2,e3-2|Bath,1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263g~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895246,e3c,"e3c NW corner, apsidal pool|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263f~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type Dura field photo|Condition of photo intact,Data from Yale University
3895245,e3-2,e3-2 view to e3c|Bath,1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263e~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895244,e3-2,"e3-2 NE corner apsidal chamber, fallen floor|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263d~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895243,e3,"e3, 1 at We end pool, and passage to e3c|Bath",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263c~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895242,Arch,"Arch at entrance to furnace W of Room C|Bath, West of Room C            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b263a~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895241,Silver,Silver jewelry|several            ,1928,Date of Photography 1928-1929,"Architecture and City Planning|Fashion, Costume and Jewelry",,Yale University Art Gallery,dura-b262~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895240,Jewelry,"Assorted jewelry|Tychaeum, private houses            ",1928,Date of Photography 1928-1929,"Architecture and City Planning|Fashion, Costume and Jewelry",,Yale University Art Gallery,dura-b261~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895239,Silver,Silver Bracelet|Temple of Bel/Palmyrene Gods            ,1928,Date of Photography 1928-1929,"Architecture and City Planning|Fashion, Costume and Jewelry",,Yale University Art Gallery,dura-b260~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895238,"Main Gate, Palmyrene","Main Gate (Palmyrene Gate), e. side, closing of central door|Main Gate (Palmyrene Gate)            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b26~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo broken,Data from Yale University
3895237,Horoscope,Horoscope on wall|c8 (private house),1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b259~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass slide|Condition of photo intact,Data from Yale University
3895236,"Main Gate, Palmyrene","Main Gate (Palmyrene Gate), SW Tower, fresco frag|Main Gate (Palmyrene Gate)            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b258~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895235,Citadel,"Citadel, stairway by east rampart, quarry cutting|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b256~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895234,Fortifications,"Fortifications, city wall, break NW of Citadel|NW of Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b254~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895233,Citadel,"Citadel, NE side door?, NW corner?|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b253~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895232,"Main Gate, Palmyrene",Main Gate (Palmyrene Gate) from outside city|Main Gate (Palmyrene Gate)            ,1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b252~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895231,Citadel,"Citadel, NW exterior corner and north gate|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b250~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895230,Citadel,"Citadel, angle NW, staircase in street|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b249~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895229,Citadel,"Citadel, outside angle, NW end of excavations|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b248~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3895228,Citadel,"Citadel, S gate arch|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b247~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895227,Citadel,"Citadel, SW Tower, 2nd story window|Citadel",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b246~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895226,Citadel,"Citadel, NW Tower niche, 2nd storey window|Citadel",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b245~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895225,Citadel,"Citadel, NW Tower doorway from outside|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b244~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895224,Citadel,"Citadel, NW Tower niche, lower level S side|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b243~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895223,Citadel,"Citadel, central tower niche and window|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b242~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895222,Citadel,"Citadel, SW Tower window|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b241~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895221,Citadel,"Citadel, SW Tower, N niche|Citadel            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b240~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3895220,"Main Gate, Palmyrene","Main Gate (Palmyrene Gate), door to s. tower seen from door to n. tower|Main Gate (Palmyrene Gate)            ",1928,Date of Photography 1928-1929,Architecture and City Planning,,Yale University Art Gallery,dura-b24~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
